,precio,distrito,tamaño,ParcelID,CoorX,CoorY
289,,4,0,26054,2968,1128
290,,17,1,26055,1500,4096
291,,4,0,26057,3144,1064
292,,19,2,26061,1928,1704
293,,16,1,26064,1760,4424
294,,16,1,26067,1848,4512
295,,19,1,26068,1848,1808
296,,18,0,26070,1280,2704
297,,19,1,26073,1872,1784
298,,17,0,26074,1224,3360
299,,18,1,26076,1208,3128
300,,17,1,26079,1396,3920
301,,17,1,26081,1240,3480
302,,18,0,26082,1240,2864
303,,16,2,26086,1604,4232
304,,18,1,26087,1208,3104
305,,19,3,26090,1696,1928
306,,18,3,26092,1392,2352
307,,22,1,26096,3752,896
308,,15,1,26097,2236,4824
309,,4,2,26098,2456,1332
310,,16,1,26100,1896,4560
311,,19,1,26101,1896,1760
312,,18,1,26102,1208,3080
313,,4,0,26105,2920,1144
314,,15,1,26107,3120,5256
315,,18,0,26108,1264,2752
316,,18,0,26109,1288,2670
317,,4,0,26118,3000,1112
318,,18,1,26120,1208,3056
319,,18,0,26121,1240,2848
320,,22,2,26123,3256,992
321,,17,0,26129,1208,3176
322,,18,0,26130,1208,3152
323,,15,1,26132,3048,5232
324,,4,1,26137,2816,1180
325,,18,3,26141,1312,2512
326,,18,0,26147,1280,2688
327,,4,2,26149,2336,1400
328,,18,1,26154,1208,3032
329,,18,0,26156,1464,2280
330,,17,1,26165,1240,3504
331,,4,0,26167,3128,1064
332,,4,1,26169,2860,1160
333,,16,2,26174,1928,4576
334,,15,1,26178,2160,4776
335,,18,1,26179,1476,2248
336,,4,0,26182,2952,1128
337,,18,0,26183,1264,2736
338,,17,1,26187,1216,3376
339,,22,2,26189,3856,848
340,,19,2,26190,1656,1968
341,,4,1,26191,2544,1308
342,,18,0,26192,1240,2832
343,,18,1,26194,1208,3008
344,,4,2,26205,3032,1064
345,,17,1,26207,1376,3896
346,,22,2,26209,3520,916
347,,22,1,26214,3416,968
348,,18,1,26216,1208,2984
349,,22,1,26218,3628,916
350,,4,2,26228,2216,1472
351,,17,1,26229,1216,3400
352,,17,1,26230,1396,3940
353,,4,0,26232,2904,1144
354,,18,0,26235,1240,2816
355,,18,0,26237,1224,2896
356,,15,1,26238,2188,4800
357,,18,0,26239,1264,2720
358,,17,1,26241,1240,3528
359,,4,0,26243,2984,1112
360,,19,1,26244,1784,1856
361,,19,1,26245,1764,1876
362,,4,2,26247,2740,1180
363,,16,3,26252,2036,4700
364,,19,1,26254,1744,1896
365,,18,1,26257,1208,2960
366,,17,1,26259,1500,4120
367,,4,0,26263,3112,1064
368,,4,0,26265,2592,1284
369,,15,1,26267,3096,5256
370,,15,2,26269,2896,5160
371,,18,0,26270,1224,2880
372,,18,0,26274,1296,2612
373,,18,0,26275,1240,2800
374,,15,2,26278,2736,5092
375,,17,1,26292,1216,3432
376,,17,0,26293,1488,4104
377,,15,2,26295,2400,4920
378,,18,0,26296,1264,2704
379,,15,1,26298,3024,5232
380,,22,1,26302,3608,916
381,,4,0,26304,3016,1096
382,,17,2,26310,1336,3824
383,,15,2,26312,2520,4988
384,,22,2,26315,3816,848
385,,17,3,26317,1416,4024
386,,18,0,26322,1240,2784
387,,16,1,26324,1784,4472
388,,18,0,26325,1272,2670
389,,18,0,26327,1296,2600
390,,16,1,26330,1760,4448
391,,15,1,26333,2212,4824
392,,4,1,26334,2836,1160
393,,4,0,26336,2888,1144
394,,4,0,26338,2968,1112
395,,16,1,26341,1736,4424
396,,17,1,26344,1376,3920
397,,16,1,26346,1848,4536
398,,19,1,26347,1848,1784
399,,17,0,26349,1224,3480
400,,18,0,26350,1224,2848
401,,17,1,26352,1216,3456
402,,17,0,26355,1192,3192
403,,22,1,26356,3956,848
404,,18,0,26358,1264,2688
405,,4,1,26362,2568,1284
406,,22,2,26366,3216,992
407,,16,2,26368,1640,4304
408,,15,1,26370,2140,4776
409,,15,2,26372,2280,4852
410,,18,0,26374,1272,2660
411,,18,3,26376,1312,2472
412,,17,3,26379,1240,3644
413,,16,1,26381,1872,4560
414,,19,1,26382,1872,1760
415,,18,0,26385,1240,2768
416,,4,1,26386,2520,1308
417,,18,3,26388,1392,2312
418,,4,0,26392,2920,1128
419,,18,0,26393,1224,2832
420,,17,1,26395,1240,3576
421,,16,1,26400,1896,4584
422,,19,1,26401,1896,1736
423,,18,0,26402,1286,2612
424,,18,0,26404,1464,2248
425,,18,0,26406,1296,2584
426,,18,0,26409,1208,2912
427,,4,0,26411,3000,1096
428,,22,1,26414,3938,848
429,,15,1,26417,3072,5256
430,,17,0,26420,1224,3504
431,,22,1,26426,3792,872
432,,19,3,26427,1968,1644
433,,18,0,26433,1208,2896
434,,4,0,26436,2952,1112
435,,4,0,26438,2872,1144
436,,15,1,26440,3000,5232
437,,17,1,26441,1500,4144
438,,18,0,26442,1286,2600
439,,4,2,26443,2416,1332
440,,19,1,26445,1784,1836
441,,19,1,26446,1764,1856
442,,17,0,26448,1224,3520
443,,15,1,26449,2164,4800
444,,19,1,26450,1744,1876
445,,18,1,26456,1532,2128
446,,17,1,26457,1376,3940
447,,18,0,26460,1208,2880
448,,16,3,26463,1968,4664
449,,17,1,26466,1240,3600
450,,17,0,26471,1488,4128
451,,18,0,26473,1240,2736
452,,18,3,26474,1484,2152
453,,17,1,26475,1396,3980
454,,22,1,26476,3772,872
455,,4,0,26478,2904,1128
456,,16,1,26489,1808,4512
457,,19,1,26490,1808,1808
458,,4,2,26494,2296,1400
459,,4,0,26497,2984,1096
460,,17,1,26499,1176,3168
461,,18,0,26501,1208,2864
462,,18,0,26503,1464,2232
463,,18,0,26507,1276,2612
464,,17,3,26508,1152,3216
465,,18,0,26511,1286,2584
466,,18,0,26514,1256,2670
467,,17,0,26516,1224,3544
468,,17,0,26523,1192,3376
469,,15,2,26530,2856,5160
470,,18,0,26531,1240,2720
471,,4,2,26532,2700,1180
472,,4,0,26534,2936,1112
473,,4,1,26537,2544,1284
474,,17,3,26538,1152,3256
475,,18,0,26539,1208,2848
476,,4,0,26542,2856,1144
477,,18,0,26544,1296,2552
478,,15,1,26546,3048,5256
479,,15,1,26548,2188,4824
480,,4,2,26549,2180,1472
481,,17,0,26551,1176,3192
482,,22,1,26554,3752,872
483,,17,1,26557,1240,3624
484,,15,2,26563,2696,5092
485,,4,1,26564,2496,1308
486,,22,2,26565,3440,916
487,,4,0,26570,3016,1080
488,,18,0,26571,1276,2600
489,,17,0,26573,1224,3560
490,,18,0,26574,1224,2768
491,,16,1,26578,1760,4472
492,,22,2,26582,3176,992
493,,16,1,26585,1784,4496
494,,19,2,26588,1620,1968
495,,22,1,26589,3628,896
496,,16,1,26591,1736,4448
497,,17,3,26592,1152,3296
498,,18,0,26595,1540,2112
499,,18,0,26597,1208,2832
500,,18,0,26600,1240,2704
501,,15,1,26602,2976,5232
502,,16,1,26605,1824,4536
503,,19,1,26606,1824,1784
504,,4,0,26608,2888,1128
505,,18,0,26610,1286,2568
506,,17,3,26614,1416,4064
507,,17,0,26615,1488,4144
508,,4,0,26617,2968,1096
509,,16,1,26631,1848,4560
510,,19,1,26632,1848,1760
511,,17,1,26637,1396,4000
512,,17,3,26643,1500,4192
513,,18,0,26645,1224,2752
514,,22,1,26647,3732,872
515,,15,2,26649,2360,4920
516,,15,2,26651,2480,4988
517,,18,0,26653,1296,2536
518,,18,0,26655,1208,2816
519,,18,0,26657,1464,2216
520,,16,1,26659,1872,4584
521,,19,1,26660,1872,1736
522,,17,3,26661,1152,3336
523,,17,1,26663,1500,4168
524,,22,1,26665,3416,944
525,,18,0,26666,1276,2584
526,,4,0,26668,2920,1112
527,,17,0,26671,1224,3584
528,,18,3,26675,1392,2272
529,,4,0,26678,2840,1144
530,,19,1,26681,1764,1836
531,,22,1,26683,3608,896
532,,19,1,26684,1744,1856
533,,4,0,26688,3000,1080
534,,17,3,26690,1240,3716
535,,18,0,26694,1286,2552
536,,15,1,26699,2140,4800
537,,18,0,26700,1208,2800
538,,18,0,26701,1224,2736
539,,18,1,26703,1512,2128
540,,15,1,26705,3024,5256
541,,4,0,26710,2952,1096
542,,17,0,26712,1224,3600
543,,18,3,26714,1136,3128
544,,17,0,26717,1192,3464
545,,18,0,26719,1296,2520
546,,22,2,26721,4190,774
547,,15,2,26723,2240,4852
548,,18,0,26725,1276,2568
549,,18,3,26729,1136,3088
550,,18,0,26730,1240,2670
551,,17,1,26731,1376,3980
552,,18,0,26732,1208,2784
553,,17,2,26734,1336,3896
554,,4,1,26736,2520,1284
555,,18,0,26738,1224,2720
556,,15,1,26744,2952,5232
557,,18,3,26747,1136,3048
558,,4,0,26750,2904,1112
559,,17,0,26751,1400,4024
560,,18,0,26752,1286,2536
561,,18,0,26756,1464,2200
562,,17,0,26759,1160,3176
563,,4,1,26763,2472,1308
564,,17,0,26766,1160,3192
565,,16,2,26769,1604,4304
566,,18,0,26773,1240,2660
567,,17,2,26775,1168,3392
568,,4,0,26777,2984,1080
569,,22,2,26782,4144,776
570,,15,1,26783,2164,4824
571,,18,0,26784,1208,2768
572,,18,3,26788,1136,3008
573,,17,0,26790,1488,4168
574,,17,0,26792,1224,3624
575,,18,0,26793,1224,2704
576,,18,0,26796,1296,2504
577,,22,2,26797,3376,920
578,,18,0,26798,1276,2552
579,,15,2,26804,2816,5160
580,,4,0,26807,2936,1096
581,,4,0,26810,2856,1128
582,,18,0,26813,1520,2112
583,,17,2,26814,1264,3752
584,,16,1,26815,1688,4420
585,,18,3,26821,1312,2392
586,,18,0,26822,1208,2752
587,,4,2,26827,2660,1180
588,,16,1,26831,1760,4496
589,,16,1,26835,1736,4472
590,,18,0,26836,1286,2520
591,,17,0,26837,1168,3376
592,,4,0,26844,3016,1064
593,,18,3,26849,1136,2968
594,,15,1,26851,3000,5256
595,,4,2,26853,2256,1400
596,,22,1,26854,3938,824
597,,18,0,26856,1224,2688
598,,17,1,26857,1376,4000
599,,22,2,26864,4104,776
600,,4,1,26866,2816,1136
601,,19,1,26867,1684,1900
602,,22,1,26869,3792,848
603,,16,1,26872,1824,4560
604,,19,1,26873,1824,1760
605,,4,0,26878,2968,1080
606,,19,1,26879,1744,1836
607,,18,0,26880,1276,2536
608,,19,1,26881,1664,1920
609,,18,0,26883,1464,2184
610,,18,0,26885,1296,2488
611,,18,0,26886,1208,2736
612,,16,1,26888,1848,4584
613,,19,1,26889,1848,1736
614,,17,3,26891,1416,4104
615,,15,1,26893,2928,5232
616,,16,1,26894,1896,4628
617,,18,3,26896,1136,2928
618,,17,1,26898,1216,3638
619,,4,0,26901,2920,1096
620,,16,3,26904,1968,4700
621,,19,3,26905,1968,1604
622,,4,0,26911,2840,1128
623,,18,0,26912,1286,2504
624,,4,2,26915,2140,1472
625,,17,0,26916,1400,4048
626,,16,2,26919,1532,4232
627,,18,0,26922,1224,2670
628,,4,1,26924,2496,1284
629,,18,1,26925,1492,2128
630,,16,0,26928,1792,4536
631,,19,0,26929,1792,1792
632,,18,0,26936,1208,2720
633,,4,0,26938,3000,1064
634,,18,3,26942,1392,2232
635,,22,1,26943,3648,872
636,,22,2,26947,4064,776
637,,15,2,26949,2440,4988
638,,4,1,26950,2448,1308
639,,18,0,26952,1508,2112
640,,19,1,26953,1900,1684
641,,18,0,26956,1276,2520
642,,17,0,26958,1144,3176
643,,18,0,26960,1224,2660
644,,4,0,26962,2872,1112
645,,17,3,26963,1152,3492
646,,18,0,26966,1296,2472
647,,15,2,26968,2320,4920
648,,18,3,26973,1136,2888
649,,16,1,26974,1916,4652
650,,19,1,26977,1920,1664
651,,15,1,26979,2140,4824
652,,22,2,26981,3336,920
653,,15,1,26984,2976,5256
654,,17,1,26987,1216,3660
655,,22,1,26989,3752,848
656,,17,1,26991,1480,4184
657,,18,0,26993,1286,2488
658,,17,0,27000,1168,3464
659,,4,0,27004,2904,1096
660,,17,1,27007,1136,3192
661,,17,1,27009,1376,4024
662,,16,1,27010,1688,4440
663,,22,1,27011,3628,872
664,,21,2,27012,3098,992
665,,17,0,27022,1400,4064
666,,16,1,27025,1668,4420
667,,4,0,27027,2984,1064
668,,18,0,27028,1276,2504
669,,22,2,27032,4024,776
670,,18,0,27036,1208,2688
671,,16,1,27038,1648,4400
672,,18,0,27040,1296,2456
673,,19,1,27042,1684,1880
674,,17,3,27047,1152,3528
675,,22,1,27051,3732,848
676,,4,0,27053,2856,1112
677,,22,1,27056,3416,920
678,,4,0,27058,2936,1080
679,,15,2,27060,2200,4852
680,,18,3,27062,1312,2352
681,,17,0,27064,1136,3216
682,,18,3,27066,1136,2848
683,,19,1,27069,1664,1900
684,,15,2,27072,2776,5160
685,,17,0,27074,1136,3240
686,,16,1,27077,1736,4496
687,,18,0,27078,1286,2472
688,,16,1,27081,1760,4520
689,,19,1,27082,1760,1800
690,,18,0,27085,1496,2112
691,,16,0,27088,1712,4472
692,,19,0,27089,1712,1856
693,,17,0,27094,1136,3256
694,,19,1,27095,1644,1920
695,,22,1,27099,3608,872
696,,15,1,27102,2896,5232
697,,16,1,27106,1800,4560
698,,19,1,27107,1800,1760
699,,18,0,27109,1228,2612
700,,17,1,27113,1240,3756
701,,17,0,27114,1136,3280
702,,4,2,27117,2336,1332
703,,4,0,27119,2888,1096
704,,18,0,27120,1208,2670
705,,18,0,27123,1276,2488
706,,16,1,27127,1824,4584
707,,19,1,27128,1824,1736
708,,17,0,27129,1136,3296
709,,18,0,27131,1464,2152
710,,4,0,27133,2968,1064
711,,19,2,27134,1516,2036
712,,17,0,27138,1200,3636
713,,15,1,27143,2952,5256
714,,16,1,27144,1872,4628
715,,18,0,27147,1296,2440
716,,4,1,27148,2424,1308
717,,22,2,27150,3984,776
718,,18,1,27152,1472,2128
719,,19,1,27153,1880,1684
720,,18,0,27158,1208,2660
721,,16,0,27161,1856,4616
722,,19,0,27162,1856,1712
723,,16,3,27167,2036,4772
724,,19,3,27168,2036,1532
725,,18,0,27171,1228,2600
726,,4,0,27173,2920,1080
727,,4,0,27177,2840,1112
728,,18,3,27179,1136,2808
729,,18,0,27180,1286,2456
730,,17,3,27181,1152,3564
731,,16,1,27185,1896,4652
732,,17,1,27186,1376,4048
733,,17,2,27188,1264,3824
734,,19,1,27190,1900,1664
735,,22,2,27193,3296,920
736,,17,1,27195,1136,3376
737,,4,2,27198,2216,1400
738,,17,3,27200,1416,4144
739,,17,0,27203,1480,4208
740,,17,1,27205,1240,3776
741,,18,0,27206,1276,2472
742,,17,0,27208,1136,3360
743,,21,2,27210,3064,992
744,,16,1,27212,1916,4672
745,,4,0,27214,2872,1096
746,,18,0,27215,1484,2112
747,,17,1,27219,1216,3716
748,,19,1,27220,1920,1644
749,,16,1,27224,1668,4440
750,,4,0,27226,2952,1064
751,,17,2,27231,1336,3976
752,,18,0,27232,1228,2584
753,,18,3,27234,1392,2192
754,,18,0,27236,1296,2424
755,,17,1,27237,1136,3400
756,,4,1,27240,2816,1112
757,,22,1,27241,3956,800
758,,16,1,27243,1648,4420
759,,17,0,27245,1200,3668
760,,17,0,27247,1464,4192
761,,22,2,27249,3560,848
762,,15,1,27251,2872,5232
763,,19,1,27255,1684,1860
764,,16,0,27258,1776,4552
765,,19,0,27259,1776,1776
766,,18,0,27260,1286,2440
767,,4,0,27266,2904,1080
768,,19,1,27267,1664,1880
769,,15,2,27269,2400,4988
770,,18,0,27273,1218,2600
771,,18,3,27276,1136,2768
772,,19,1,27277,1644,1900
773,,15,1,27279,2928,5256
774,,22,1,27280,3938,800
775,,18,0,27282,1276,2456
776,,17,3,27284,1152,3600
777,,22,1,27288,3792,824
778,,17,1,27291,1136,3432
779,,4,1,27293,2448,1284
780,,15,2,27295,2280,4920
781,,18,0,27296,1228,2568
782,,16,1,27299,1624,4400
783,,19,1,27300,1624,1920
784,,18,0,27304,1192,2670
785,,17,1,27306,1112,3208
786,,4,2,27309,2740,1112
787,,17,1,27310,1216,3738
788,,4,0,27312,2856,1096
789,,17,1,27314,1240,3800
790,,18,3,27317,1312,2312
791,,4,0,27322,2936,1064
792,,17,1,27325,1112,3232
793,,16,0,27330,1704,4488
794,,19,0,27331,1704,1840
795,,4,1,27332,2400,1308
796,,17,1,27337,1376,4072
797,,15,2,27342,2736,5160
798,,17,1,27345,1136,3456
799,,18,0,27347,1192,2660
800,,18,0,27348,1286,2424
801,,18,0,27350,1208,2612
802,,18,0,27355,1218,2584
803,,15,1,27357,2140,4852
804,,15,2,27360,2588,5092
805,,4,2,27361,2588,1180
806,,18,0,27362,1472,2112
807,,22,1,27364,3772,824
808,,16,2,27367,1492,4232
809,,17,1,27368,1112,3280
810,,22,1,27371,3648,848
811,,4,0,27373,2888,1080
812,,18,1,27376,1452,2128
813,,18,0,27377,1228,2552
814,,18,0,27378,1276,2440
815,,19,1,27379,1880,1664
816,,17,0,27381,1464,4208
817,,22,2,27385,3896,776
818,,22,2,27386,3256,920
819,,17,1,27388,1112,3304
820,,17,1,27391,1176,3638
821,,18,0,27394,1208,2600
822,,16,0,27397,1840,4624
823,,19,0,27398,1840,1704
824,,18,3,27401,1136,2728
825,,21,2,27402,3030,992
826,,16,1,27405,1896,4672
827,,15,1,27407,2848,5232
828,,16,1,27408,1872,4652
829,,16,0,27411,1728,4520
830,,19,1,27413,1900,1644
831,,17,1,27414,1112,3328
832,,16,0,27417,1744,4536
833,,22,2,27420,3520,848
834,,18,0,27422,1296,2392
835,,15,2,27424,2160,4852
836,,16,1,27427,1680,4472
837,,16,0,27431,1760,4552
838,,19,0,27432,1760,1776
839,,4,0,27434,2840,1096
840,,18,0,27435,1218,2568
841,,4,0,27438,2920,1064
842,,22,1,27439,3752,824
843,,16,0,27443,1776,4568
844,,19,0,27444,1776,1760
845,,16,1,27453,1648,4440
846,,17,1,27456,1240,3824
847,,18,0,27459,1286,2408
848,,16,0,27464,1792,4584
849,,19,0,27465,1792,1744
850,,22,1,27466,3628,848
851,,17,0,27468,1136,3480
852,,4,2,27469,2296,1332
853,,17,0,27472,1200,3716
854,,17,1,27477,1112,3352
855,,18,0,27478,1228,2536
856,,19,1,27486,1920,1624
857,,16,0,27489,1808,4600
858,,19,0,27490,1808,1728
859,,17,0,27494,1224,3784
860,,4,0,27501,2872,1080
861,,18,0,27503,1208,2584
862,,17,1,27508,1176,3660
863,,19,1,27511,1644,1880
864,,22,1,27513,3416,896
865,,15,1,27515,2896,5256
866,,4,1,27517,2424,1284
867,,17,1,27518,1112,3376
868,,17,0,27520,1400,4128
869,,22,1,27524,3732,824
870,,16,1,27526,1916,4696
871,,16,0,27529,1712,4512
872,,19,0,27530,1712,1816
873,,18,0,27531,1218,2552
874,,16,1,27532,1624,4420
875,,19,1,27533,1624,1900
876,,22,2,27542,3856,776
877,,17,0,27544,1136,3504
878,,18,0,27547,1176,2670
879,,4,2,27549,2180,1400
880,,16,1,27553,1848,4640
881,,19,1,27554,1848,1680
882,,17,1,27559,1376,4096
883,,17,0,27560,1200,3732
884,,16,1,27563,1604,4400
885,,19,1,27564,1604,1920
886,,22,1,27567,3608,848
887,,4,0,27570,2904,1064
888,,4,1,27571,2376,1308
889,,19,2,27572,1480,2036
890,,17,1,27573,1112,3400
891,,18,0,27576,1228,2520
892,,18,3,27578,1392,2152
893,,18,0,27579,1286,2392
894,,17,0,27585,1224,3800
895,,18,3,27588,1136,2688
896,,18,0,27590,1208,2568
897,,18,0,27592,1192,2612
898,,18,0,27594,1176,2660
899,,17,0,27596,1136,3520
900,,16,2,27599,1532,4304
901,,16,0,27605,1816,4616
902,,19,0,27606,1816,1712
903,,18,0,27612,1276,2408
904,,17,1,27614,1240,3848
905,,15,1,27616,2824,5232
906,,18,0,27620,1218,2536
907,,4,0,27622,2856,1080
908,,16,0,27628,1696,4504
909,,19,0,27629,1696,1824
910,,17,2,27630,1264,3896
911,,22,2,27633,3480,848
912,,18,3,27635,1312,2272
913,,17,0,27636,1200,3748
914,,22,2,27639,3216,920
915,,15,2,27643,2360,4988
916,,4,2,27644,2700,1112
917,,18,1,27648,1432,2128
918,,21,2,27650,2996,992
919,,17,3,27652,1064,3168
920,,17,0,27653,1400,4144
921,,18,3,27655,1064,3128
922,,18,0,27658,1296,2360
923,,19,1,27659,1880,1644
924,,16,3,27662,2036,4808
925,,19,3,27663,2036,1496
926,,18,0,27664,1228,2504
927,,17,0,27667,1432,4192
928,,17,0,27669,1136,3544
929,,4,1,27672,2816,1088
930,,18,0,27674,1208,2552
931,,17,0,27676,1160,3636
932,,15,2,27679,2696,5160
933,,18,3,27681,1064,3088
934,,22,2,27682,3816,776
935,,4,0,27684,2888,1064
936,,18,0,27685,1286,2376
937,,17,1,27693,1440,4208
938,,15,1,27695,2872,5256
939,,15,2,27697,2240,4920
940,,16,1,27701,1872,4672
941,,17,1,27704,1112,3456
942,,18,3,27706,1064,3048
943,,15,2,27708,2548,5092
944,,4,2,27709,2548,1180
945,,19,1,27710,1900,1624
946,,16,0,27715,1824,4632
947,,19,0,27716,1824,1696
948,,18,0,27717,1276,2392
949,,22,1,27718,3792,804
950,,17,0,27724,1224,3824
951,,18,1,27726,1184,2592
952,,16,0,27731,1680,4496
953,,19,0,27732,1680,1832
954,,15,1,27734,2140,4876
955,,22,1,27738,3956,776
956,,4,1,27740,2400,1284
957,,4,0,27742,2840,1080
958,,17,0,27743,1160,3652
959,,18,3,27746,1064,3008
960,,17,1,27750,1376,4120
961,,16,1,27753,1896,4696
962,,16,1,27756,1624,4440
963,,19,1,27757,1624,1880
964,,17,1,27759,1240,3872
965,,18,0,27760,1228,2488
966,,19,1,27765,1920,1604
967,,18,0,27767,1208,2536
968,,17,1,27771,1112,3480
969,,18,0,27772,1160,2670
970,,17,1,27776,1176,3716
971,,16,1,27777,1604,4420
972,,19,1,27778,1604,1900
973,,17,2,27779,1336,4048
974,,22,1,27781,3772,804
975,,4,1,27782,2352,1308
976,,19,2,27783,1516,1968
977,,15,1,27785,2800,5232
978,,22,1,27788,3938,776
979,,4,0,27793,2872,1064
980,,18,0,27794,1218,2504
981,,18,3,27802,1064,2968
982,,17,0,27810,1160,3668
983,,18,0,27811,1160,2660
984,,17,0,27814,1224,3840
985,,4,1,27817,2796,1088
986,,16,0,27822,1664,4488
987,,19,0,27823,1664,1840
988,,16,0,27826,1832,4648
989,,19,0,27827,1832,1680
990,,22,2,27830,3440,848
991,,17,1,27832,1112,3504
992,,18,1,27839,1184,2568
993,,18,0,27842,1208,2520
994,,4,2,27846,2256,1332
995,,22,1,27847,3752,804
996,,16,3,27851,1968,4772
997,,19,3,27852,1968,1532
998,,17,0,27855,1136,3600
999,,17,0,27856,1400,4168
0,,15,1,27858,2848,5256
1,,22,1,27861,3648,824
2,,18,3,27863,1064,2928
3,,22,2,27867,3176,920
4,,17,1,27868,1176,3738
5,,18,0,27871,1432,2112
6,,16,2,27874,1452,4232
7,,21,2,27875,2962,992
8,,18,0,27878,1218,2488
9,,17,1,27881,1240,3896
10,,17,2,27883,1064,3208
11,,17,1,27885,1112,3528
12,,4,0,27887,2856,1064
13,,17,0,27889,1424,4208
14,,16,1,27893,1720,4552
15,,18,0,27895,1168,2612
16,,19,1,27896,1880,1624
17,,16,1,27899,1744,4576
18,,19,1,27900,1744,1744
19,,21,1,27901,2900,1040
20,,18,0,27903,1208,2504
21,,22,1,27904,3732,804
22,,16,0,27910,1840,4664
23,,4,2,27913,2140,1400
24,,18,3,27915,1312,2232
25,,18,0,27916,1228,2456
26,,19,1,27918,1768,1720
27,,17,1,27924,1376,4144
28,,17,0,27926,1224,3864
29,,4,1,27928,2376,1284
30,,22,1,27929,3628,824
31,,17,0,27931,1136,3624
32,,18,1,27933,1408,2128
33,,15,2,27936,2660,5160
34,,4,2,27937,2660,1112
35,,18,3,27939,1064,2888
36,,18,1,27943,1184,2544
37,,15,1,27945,2776,5232
38,,17,2,27949,1064,3280
39,,19,1,27953,1900,1604
40,,17,1,27954,1136,3638
41,,17,1,27965,1112,3552
42,,18,0,27966,1218,2472
43,,18,0,27969,1144,2670
44,,17,1,27971,1400,4184
45,,22,1,27973,3416,872
46,,18,1,27974,1164,2592
47,,4,1,27975,2772,1088
48,,15,2,27978,2320,4988
49,,4,1,27979,2328,1308
50,,15,2,27982,2512,5092
51,,16,0,27985,1648,4488
52,,19,1,27988,1720,1760
53,,16,1,27991,1872,4696
54,,16,1,27994,1896,4716
55,,19,2,27995,1444,2036
56,,17,0,27998,1160,3716
57,,18,0,28004,1144,2660
58,,17,3,28010,1152,3760
59,,22,2,28011,4190,708
60,,18,0,28012,1420,2112
61,,16,1,28016,1760,4600
62,,15,1,28020,2824,5256
63,,4,2,28021,2508,1180
64,,18,0,28022,1228,2440
65,,17,0,28026,1224,3880
66,,18,3,28034,1064,2848
67,,21,1,28035,2882,1040
68,,16,0,28039,1636,4480
69,,17,1,28044,1136,3660
70,,17,1,28046,1112,3576
71,,18,0,28051,1156,2612
72,,18,0,28054,1218,2456
73,,15,1,28056,2140,4900
74,,17,2,28058,1064,3352
75,,16,2,28061,1492,4304
76,,16,0,28064,1604,4448
77,,19,0,28065,1604,1880
78,,18,1,28068,1184,2520
79,,16,1,28071,1696,4544
80,,19,1,28072,1696,1776
81,,4,1,28075,2816,1064
82,,17,0,28076,1160,3732
83,,18,1,28082,1164,2568
84,,17,0,28088,1408,4208
85,,21,2,28095,2928,992
86,,22,2,28097,4144,708
87,,18,0,28099,1228,2424
88,,18,1,28101,1288,2296
89,,16,0,28106,1840,4680
90,,22,1,28108,3956,756
91,,15,1,28110,2752,5232
92,,22,2,28112,3376,848
93,,17,1,28114,1112,3600
94,,17,1,28115,1376,4168
95,,16,1,28118,1776,4624
96,,19,1,28119,1776,1696
97,,18,3,28122,1064,2808
98,,4,1,28125,2352,1284
99,,18,0,28126,1218,2440
100,,4,1,28127,2748,1088
101,,17,0,28128,1160,3748
102,,17,2,28129,1264,3976
103,,18,0,28130,1408,2112
104,,16,1,28133,1672,4528
105,,19,1,28134,1672,1792
106,,17,1,28135,1240,3940
107,,17,0,28139,1224,3904
108,,22,1,28140,3792,780
109,,16,1,28143,1720,4576
110,,22,1,28144,3938,756
111,,15,1,28155,2800,5256
112,,19,1,28157,1744,1720
113,,17,3,28158,1152,3796
114,,22,2,28160,4104,708
115,,18,1,28162,1184,2496
116,,4,1,28164,2448,1228
117,,4,1,28165,2304,1308
118,,19,2,28166,1480,1968
119,,4,2,28167,2216,1332
120,,18,1,28168,1164,2544
121,,21,2,28169,3098,926
122,,16,1,28171,1548,4400
123,,19,1,28172,1548,1920
124,,16,3,28175,2036,4848
125,,19,3,28176,2036,1456
126,,18,0,28178,1144,2612
127,,18,0,28180,1228,2408
128,,17,1,28182,1112,3624
129,,4,1,28183,2796,1064
130,,16,0,28185,1620,4480
131,,17,2,28187,1064,3432
132,,18,1,28189,1384,2128
133,,16,0,28192,1604,4464
134,,18,3,28196,1312,2192
135,,16,0,28199,1848,4696
136,,22,1,28200,3772,780
137,,22,1,28201,3648,804
138,,16,1,28205,1792,4648
139,,19,1,28206,1792,1672
140,,18,0,28207,1218,2424
141,,16,0,28215,1880,4724
142,,18,3,28219,1064,2768
143,,18,1,28222,1112,2684
144,,19,0,28224,1616,1848
145,,19,1,28227,1720,1736
146,,16,1,28232,1736,4600
147,,18,0,28235,1208,2440
148,,17,1,28237,1136,3716
149,,22,2,28240,4064,708
150,,17,1,28243,1220,3920
151,,15,1,28245,2728,5232
152,,40,1,28246,1040,3176
153,,16,2,28250,1416,4232
154,,40,1,28253,1040,3200
155,,22,1,28257,3752,780
156,,40,1,28259,1040,3224
157,,15,2,28262,2472,5092
158,,22,1,28264,3628,804
159,,4,1,28267,2724,1088
160,,17,2,28268,1336,4120
161,,22,2,28269,3336,848
162,,18,1,28270,1164,2520
163,,18,1,28272,1184,2472
164,,16,3,28275,1968,4808
165,,19,3,28276,1968,1496
166,,21,1,28278,2900,1016
