,precio,distrito,tamaño,BazaarID,CoorX,CoorY,ParcelID,Geo
851,3888.0,21,1,150145,2576,324,44132,"[2576, 324]"
852,2399.0000000000005,21,1,157574,2576,324,44132,"[2576, 324]"
853,275.0,42,1,156818,560,1622,44178,"[560, 1622]"
854,290.0,42,1,153102,284,2016,44203,"[284, 2016]"
855,1850.0,20,2,151797,1408,848,44214,"[1408, 848]"
856,290.0,39,1,153093,608,4764,44284,"[608, 4764]"
857,275.0,42,1,155338,264,2040,44296,"[264, 2040]"
858,312.5,41,0,154389,72,2488,44303,"[72, 2488]"
859,160.0,41,0,150704,160,2256,44323,"[160, 2256]"
860,298.0,42,1,152661,512,1664,44374,"[512, 1664]"
861,160.0,40,0,152768,176,4128,44450,"[176, 4128]"
862,15.0,39,0,151098,724,4904,44462,"[724, 4904]"
863,294.69,42,1,150783,246,2040,44559,"[246, 2040]"
864,275.0,42,1,156632,608,1532,44567,"[608, 1532]"
865,249.0,39,1,155752,584,4764,44606,"[584, 4764]"
866,296.0,21,1,153743,2688,264,44612,"[2688, 264]"
867,420.0,41,0,153199,48,2488,44646,"[48, 2488]"
868,180.0,39,0,150168,708,4904,44654,"[708, 4904]"
869,1640.0,41,2,153887,104,2272,44685,"[104, 2272]"
870,330.0,39,1,152145,488,4656,44705,"[488, 4656]"
871,1490.0,42,3,155910,920,1184,44712,"[920, 1184]"
872,569.0,41,0,150868,60,2440,44726,"[60, 2440]"
873,300.0,42,1,150638,464,1688,44765,"[464, 1688]"
874,300.0,42,1,153155,608,1512,44809,"[608, 1512]"
875,145.0,22,0,153696,3304,96,44877,"[3304, 96]"
876,290.0,39,1,153094,560,4764,44919,"[560, 4764]"
877,269.0,42,1,157438,608,1488,45059,"[608, 1488]"
878,298.0,42,1,153948,440,1688,45071,"[440, 1688]"
879,250.0,39,1,155898,512,4724,45091,"[512, 4724]"
880,300.0,42,1,150632,204,2040,45130,"[204, 2040]"
881,165.0,22,0,150750,3288,86,45157,"[3288, 86]"
882,159.0,41,0,150824,64,2336,45203,"[64, 2336]"
883,280.0,42,1,150848,464,1640,45234,"[464, 1640]"
884,275.0,42,1,150888,246,1944,45307,"[246, 1944]"
885,270.0,20,1,157521,1304,872,45364,"[1304, 872]"
886,290.0,42,1,153103,284,1872,45394,"[284, 1872]"
887,348.99,39,1,149560,608,4872,45488,"[608, 4872]"
888,505.0,39,1,156426,284,4472,45591,"[284, 4472]"
889,300.0,42,1,151893,222,1944,45608,"[222, 1944]"
890,176.0,40,0,151774,48,4032,45637,"[48, 4032]"
891,145.0,39,0,153693,160,4268,45647,"[160, 4268]"
892,280.0,42,1,154994,464,1596,45683,"[464, 1596]"
893,299.0,21,1,151309,2528,260,45703,"[2528, 260]"
894,172.0,42,0,151741,160,2048,45733,"[160, 2048]"
895,1555.0,39,3,154865,920,5200,45756,"[920, 5200]"
896,280.0,39,1,154996,284,4496,45790,"[284, 4496]"
897,1440.0,39,3,156851,604,4920,45874,"[604, 4920]"
898,320.0,39,1,150180,512,4804,45896,"[512, 4804]"
899,290.0,39,1,153296,284,4520,45991,"[284, 4520]"
900,150.0,42,0,153915,160,1984,46169,"[160, 1984]"
901,284.0,39,1,150840,264,4520,46227,"[264, 4520]"
902,290.0,39,1,153297,324,4608,46254,"[324, 4608]"
903,300.0,42,1,151209,324,1712,46255,"[324, 1712]"
904,130.0,21,0,154872,3056,80,46266,"[3056, 80]"
905,1432.0,39,3,157273,604,4960,46297,"[604, 4960]"
906,145.0,40,0,155341,48,4176,46430,"[48, 4176]"
907,143.0,42,0,150980,80,2080,46472,"[80, 2080]"
908,300.0,42,1,151211,392,1596,46477,"[392, 1596]"
909,290.0,42,1,153104,284,1728,46543,"[284, 1728]"
910,156.0,39,0,151095,536,4904,46609,"[536, 4904]"
911,2200.0,21,2,149244,2124,324,46682,"[2124, 324]"
912,280.0,39,1,154995,368,4724,46719,"[368, 4724]"
913,400.0,42,0,149443,64,2064,46743,"[64, 2064]"
914,156.0,39,0,151099,520,4904,46752,"[520, 4904]"
915,300.0,21,1,151621,2336,260,46791,"[2336, 260]"
916,290.0,39,1,153095,392,4764,46796,"[392, 4764]"
917,175.0,39,0,149482,80,4312,46833,"[80, 4312]"
918,1555.0,39,3,155029,708,5120,46875,"[708, 5120]"
919,140.0,39,0,155348,504,4904,46899,"[504, 4904]"
920,143.0,39,0,155566,504,4904,46899,"[504, 4904]"
921,299.0,21,1,151317,2312,260,46915,"[2312, 260]"
922,280.0,42,1,154997,344,1596,46943,"[344, 1596]"
923,190.0,42,0,150254,160,1848,47029,"[160, 1848]"
924,345.0,21,1,150199,2288,260,47031,"[2288, 260]"
925,299.0,39,1,151984,416,4824,47045,"[416, 4824]"
926,153.5,39,0,152772,80,4360,47096,"[80, 4360]"
927,284.0,42,1,150828,372,1532,47148,"[372, 1532]"
928,130.0,39,0,153812,80,4392,47272,"[80, 4392]"
929,142.0,39,0,154150,80,4392,47272,"[80, 4392]"
930,154.0,39,0,151732,64,4376,47328,"[64, 4376]"
931,290.0,42,1,153105,284,1608,47396,"[284, 1608]"
932,310.0,20,1,150660,1304,708,47447,"[1304, 708]"
933,289.0,39,1,150859,368,4824,47466,"[368, 4824]"
934,299.0,39,1,150367,264,4712,47581,"[264, 4712]"
935,149.0,42,0,153576,170,1730,47665,"[170, 1730]"
936,138.0,39,0,154791,80,4488,47791,"[80, 4488]"
937,287.0,21,1,154691,2120,260,47861,"[2120, 260]"
938,250.0,21,0,149117,2592,96,47894,"[2592, 96]"
939,145.0,42,0,154550,160,1688,47989,"[160, 1688]"
940,300.0,20,1,150997,1680,440,48059,"[1680, 440]"
941,180.0,21,0,149830,2544,96,48069,"[2544, 96]"
942,165.0,42,0,151167,170,1656,48094,"[170, 1656]"
943,149.0,39,0,155651,208,4760,48326,"[208, 4760]"
944,1435.0,39,3,157271,604,5200,48358,"[604, 5200]"
945,138.0,39,0,154801,176,4736,48429,"[176, 4736]"
946,314.0,39,1,149843,216,4800,48515,"[216, 4800]"
947,1520.0,21,2,155036,2264,120,48524,"[2264, 120]"
948,148.0,39,0,152950,176,4776,48666,"[176, 4776]"
949,1465.0,39,3,156101,216,4848,48673,"[216, 4848]"
950,152.0,21,0,151744,2384,96,48690,"[2384, 96]"
951,313.0,39,1,149835,192,4800,48698,"[192, 4800]"
952,299.0,20,1,149754,2040,216,48726,"[2040, 216]"
953,320.0,20,1,149776,1920,260,48783,"[1920, 260]"
954,145.0,39,0,154543,68,4656,48794,"[68, 4656]"
955,1470.0,39,3,156097,216,4904,49016,"[216, 4904]"
956,190.0,39,0,149728,176,4888,49344,"[176, 4888]"
957,148.0,39,0,154664,80,4776,49387,"[80, 4776]"
958,311.0,39,1,149970,240,4968,49391,"[240, 4968]"
959,284.0,42,1,150823,218,1374,49406,"[218, 1374]"
960,281.0,39,1,151066,216,4968,49551,"[216, 4968]"
961,310.0,20,1,149964,1752,260,49564,"[1752, 260]"
962,315.0,39,1,149853,192,4944,49578,"[192, 4944]"
963,295.0,20,1,152555,1848,192,49803,"[1848, 192]"
964,135.0,42,0,157769,56,1472,49964,"[56, 1472]"
965,137.0,39,0,154823,176,5016,50073,"[176, 5016]"
966,495.0,20,1,153575,1656,240,50144,"[1656, 240]"
967,138.0,20,0,154785,2016,80,50234,"[2016, 80]"
968,550.0,39,1,151054,284,5160,50256,"[284, 5160]"
969,298.0,20,1,151614,1304,392,50347,"[1304, 392]"
970,1860.0,43,2,150519,404,992,50376,"[404, 992]"
971,300.0,20,1,151622,1632,216,50427,"[1632, 216]"
972,139.0,39,0,156147,64,4968,50467,"[64, 4968]"
973,275.0,42,1,155337,284,1112,50510,"[284, 1112]"
974,1950.0,43,2,150055,360,992,50592,"[360, 992]"
975,189.0,39,0,150297,160,5136,50776,"[160, 5136]"
976,1850.0,43,2,150526,324,992,50780,"[324, 992]"
977,150.0,20,0,151742,1816,92,50786,"[1816, 92]"
978,156.0,20,0,151359,1784,92,50905,"[1784, 92]"
979,139.0,20,0,155316,1800,80,50946,"[1800, 80]"
980,143.0,42,0,156551,160,1144,51034,"[160, 1144]"
981,1475.0,43,2,156063,268,992,51083,"[268, 992]"
982,1849.99,43,2,152076,748,604,51104,"[748, 604]"
983,190.0,39,0,149563,64,5104,51163,"[64, 5104]"
984,1950.0,43,2,150024,232,992,51309,"[232, 992]"
985,140.0,39,0,154634,176,5248,51344,"[176, 5248]"
986,300.0,20,1,153288,1256,284,51413,"[1256, 284]"
987,1621.0,43,2,154207,268,920,51577,"[268, 920]"
988,295.0,20,1,154748,1304,240,51582,"[1304, 240]"
989,320.0,20,1,150237,1214,284,51612,"[1214, 284]"
990,199.0,42,0,149375,80,1128,51633,"[80, 1128]"
991,284.0,43,1,150838,208,992,51671,"[208, 992]"
992,1870.0,43,2,150516,232,920,51759,"[232, 920]"
993,160.0,20,0,152320,1536,92,51872,"[1536, 92]"
994,149.0,39,0,153527,48,5216,51886,"[48, 5216]"
995,1399.0,43,2,157776,896,394,51928,"[896, 394]"
996,309.0,20,1,149796,1172,260,51936,"[1172, 260]"
997,1736.0,43,2,152714,268,848,51971,"[268, 848]"
998,153.0,20,0,151383,1440,80,52264,"[1440, 80]"
999,1630.0,43,2,153749,268,776,52334,"[268, 776]"
